0,0,100,50,50,100,200,200,200,0,0,-100,-100,-150,0,-50,-150,0,150,150,150,150,0,0,50,0,50,0,0,50,0,50,0,
0,50,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,50,50,0,50,100,0,0,50,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,50,0,0,100,0,0,0,
0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,-50,-50,50,0,0,50,50,100,0,50,50,50,0,0,0,0,50,0,
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,50,0,100,0,0,50,50,0,50,50,50,0,50,0,
0,50,0,0,0,0,0,50,50,100,0,0,50,0,0,50,0,50,150,0,0,0,0,0,0,0,0,0,0,0,0,50,0,
0,0,0,0,0,0,0,50,50,100,0,0,50,0,0,50,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,50,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,50,0,0,0,0,0,0,0,0,200,150,50,100,100,150,0,50,0,100,50,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,50,0,200,100,100,100,200,50,0,0,50,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,
0,50,0,0,50,100,0,150,50,150,50,50,50,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,50,0,100,100,200,50,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
0,50,0,100,200,100,100,50,100,0,50,0,50,0,50,50,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
0,50,0,50,200,50,150,150,100,50,100,100,100,0,50,50,100,50,50,0,50,50,100,100,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
}
resources{
crystals:
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ore:
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
}
objectives{
building:BuildingSuperTeleport_C
variable:ttAtExitPoint==1/Use the Tunnel Transport to exit the cavern via the waterfall.
}
buildings{
BuildingToolStore_C
Translation: X=8850.000 Y=7650.000 Z=0.000 Rotation: P=0.000000 Y=-89.999992 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
Level=1
Teleport=False
Health=MAX
Powerpaths=X=15 Y=1 Z=5/X=15 Y=1 Z=4/
BuildingToolStore_C
Translation: X=1050.000 Y=2850.000 Z=125.000 Rotation: P=0.000000 Y=0.000000 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
Level=1
Teleport=False
Health=MAX
Powerpaths=X=4 Y=1 Z=3/X=4 Y=0 Z=3/
BuildingTeleportPad_C
Translation: X=2250.000 Y=2550.000 Z=25.000 Rotation: P=0.000000 Y=-89.999992 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
Level=1
Teleport=False
Health=MAX
Powerpaths=X=4 Y=0 Z=7/X=4 Y=0 Z=6/
BuildingSupportStation_C
Translation: X=7650.000 Y=7950.000 Z=0.000 Rotation: P=0.000000 Y=0.000000 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
Level=1
Teleport=False
Health=MAX
Powerpaths=X=15 Y=2 Z=1/X=15 Y=1 Z=1/
BuildingSupportStation_C
Translation: X=1950.000 Y=2250.000 Z=75.000 Rotation: P=0.000000 Y=-89.999992 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
Level=1
Teleport=False
Health=MAX
Powerpaths=X=0 Y=7 Z=6/X=0 Y=7 Z=5/
BuildingPowerStation_C
Translation: X=8550.000 Y=8850.000 Z=0.000 Rotation: P=0.000000 Y=0.000000 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
Level=1
Teleport=False
Health=MAX
Powerpaths=X=15 Y=5 Z=4/X=15 Y=5 Z=5/X=15 Y=4 Z=4/
BuildingPowerStation_C
Translation: X=1350.000 Y=1350.000 Z=50.000 Rotation: P=0.000000 Y=-179.999954 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
Level=1
Teleport=False
Health=MAX
Powerpaths=X=0 Y=4 Z=4/X=0 Y=4 Z=3/X=0 Y=5 Z=4/
}
landslidefrequency{
}
lavaspread{
}
miners{
ID=0/Sparks
Translation: X=802.267 Y=2956.337 Z=158.297 Rotation: P=0.000000 Y=166.351837 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
Drill/JobEngineer/JobExplosivesExpert/JobPilot/JobDriver/JobGeologist/JobSailor/Level/Level/Level/Level/
}
briefing{
Are you ready for a challenge, Cadet?

The scanners aboard LMS Explorer has picked up a cave system rich in energy crystals, however due to recent teleporter malfunctions we're unable to teleport down there.

We've had to set up base in an connected cavern elevated far above it, which borders a vast underground lake, so you need to tread very carefully. This cavern is however scarce on energy crystals apart from some seams scattered throughout.

The base is situated next to a temperamental stream of water, which causes periodic blackouts due to flooding.

On top of this we're unable to build any further support stations due to missing parts, so you must keep the one you have intact. There should however be an abandoned flooded base far to the south east, but the path is riddled with hard rock, so it will take time getting there.

You need to buy time until you have gathered enough energy crystals to construct a Super Teleport and a Tunnel Transport, then you need to exit the cavern via the waterfall.
}
briefingsuccess{
Well done, Cadet! You made it out of the precarious cavern in one piece!
}
briefingfailure{
It seems this was too much for you, Cadet... This is a grave setback, we are in dire need of a vast amount of energy crystals....
}
vehicles{
VehicleChromeCrusher_C
Translation: X=878.414 Y=4338.121 Z=280.016 Rotation: P=-3.126765 Y=-15.050739 R=9.622966 Scale X=1.000 Y=1.000 Z=1.000
upgrades=NO,HP=MAX,driver=NO,ID=0
}
creatures{
}
blocks{
3/EventCallEvent:6,4,0.0,baseTideToggle
4/TriggerTimer:5,6,ScriptBlockTimerTrigger4,150,540,_
4-3
}
script{
int ttAtExitPoint=0 # Used for win condition objective, it's basically boolean.

bool baseTideIsFlooding=false
bool floodedCaveForkExcavationStarted # Doesnt matter how far, jsut that excavation has started in any way.
bool caveForkBypassEnabled
bool forkCliffExcavated
bool forkBypassFlooded
bool forkCliffFlooded
bool weakenedWallAdjacentToFork

float floodSpeedFast=0.25
float floodSpeedNormal=1.0

# Disable certain advantagous buildings, due to "resource shortage".
disable:BuildingSupportStation_C

# MSG: Objectives
string superTeleportBuiltMsg="Good! Now all you need to do is to teleport down a Heavycopter and exit the cavern via the waterfall"
string ttSpawnedMsg="Board the Tunnel Transport and exit the cavern via the waterfall"

# MSG: Base tide
string baseTideFloodsMsg="The tide has risen, resulting in another blackout."
string baseTideEbbsMsg="The tide has receeded, but it will rise again. Quickly, rebuild that power path while you still can!"

# MSG: Flooded cave
string floodedCaveTriggeredMsg="I warned you!! You drilled directly into a flooding cavern, get out of there now!"
string floodedCaveDiverted="Phew, it looks like the water was safely diverted through a cave fork, we're safe for now... But, please be more careful in the future!"
string floodedCaveNotDiverted="The water flooded all the way back to base, all of those caverns are now out of our reach! This is a grave set back, indeed..."
string caveForkBypassEnabledMsg="It seems like this cave ends in a cliff, we might be able to divert water this way."

# MSG: Floodable Fork cave
string weakenedWallAdjacentToForkTornDownMsg="The flood of water has caused the weakend wall foundation to subside, the path is clear!"
string weakenedWallAdjacentToForkMsg="Your drilling activity seems to have weakended one of the solid rock walls, maybe it can be torn down somehow?"

baseTideEbbs::;
place:6,4,5;
baseTideIsFlooding=false;
msg:baseTideEbbsMsg;

baseTideFloods::;
place:6,4,11;
baseTideIsFlooding=true;
msg:baseTideFloodsMsg;

baseTideToggle::;
((baseTideIsFlooding==true))[baseTideEbbs][baseTideFloods] ;

weakenedWallAdjacentToForkTornDown::;
((forkCliffExcavated==true))msg:weakenedWallAdjacentToForkTornDownMsg;
((forkCliffExcavated==true))drill:7,18;
((forkCliffExcavated==true))drill:7,17;
((forkCliffExcavated==true))wait:floodSpeedFast;
((forkCliffExcavated==true))place:7,17,11;
((forkCliffExcavated==true))place:7,18,11;


floodFork::;
((get(12)(19)!=34))place:12,19,11;
wait:floodSpeedFast;
((get(11)(19)!=34))place:11,19,11;
wait:floodSpeedFast;
((get(10)(19)!=34))place:10,19,11;
wait:floodSpeedFast;
((get(10)(20)!=34))place:10,20,11;
wait:0,1;
((get(9)(19)!=34))place:9,19,11;
wait:floodSpeedFast;
# Tiny inner cave
((get(8)(19)!=11))place:8,19,11;
wait:floodSpeedFast;
((get(7)(19)!=11))place:7,19,11;
wait:0,1;
((weakenedWallAdjacentToFork==true))weakenedWallAdjacentToForkTornDown;
# Middle rocks
((get(7)(20)!=30))place:7,20,11;
wait:floodSpeedFast;
((get(6)(20)!=26))place:6,20,11;
wait:floodSpeedFast;
((get(5)(20)!=26))place:5,20,11;
wait:0,1;
((get(6)(21)!=26))place:6,21,11;
wait:floodSpeedFast;
((get(5)(21)!=26))place:5,21,11;
wait:0,1;
((get(6)(22)!=34))place:6,22,11;
wait:floodSpeedFast;
((get(4)(21)!=30))place:4,21,11;
wait:0,1;
((get(3)(21)!=30))place:3,21,11;
wait:0,1;
((get(3)(21)!=30))forkCliffExcavated=true;
# Final inner cave
((forkCliffExcavated==true))place:2,21,11;
((forkCliffExcavated==true))wait:floodSpeedFast;
((forkCliffExcavated==true))place:1,21,11;
((forkCliffExcavated==true))wait:floodSpeedFast;
((forkCliffExcavated==true))place:1,20,11;
((forkCliffExcavated==true))forkCliffFlooded=true;

floodTowardsBase::;
((get(13)(18)!=30))place:13,18,11;
wait:floodSpeedFast;
((get(13)(17)!=26))place:13,17,11;
wait:floodSpeedFast;
place:13,17,11;
wait:floodSpeedFast;
place:13,16,11;
wait:floodSpeedFast;
place:13,15,11;
wait:floodSpeedFast;
place:13,14,11;
wait:floodSpeedFast;
place:13,13,11;
wait:floodSpeedFast;
place:13,12,11;
wait:floodSpeedFast;
place:13,11,11;
wait:floodSpeedFast;
place:13,10,11;
wait:floodSpeedFast;
place:13,9,11;
wait:floodSpeedFast;
place:13,8,11;
wait:floodSpeedFast;
place:13,7,11;
wait:floodSpeedFast;
place:13,6,11;
wait:floodSpeedFast;
place:13,5,11;
msg:floodedCaveNotDiverted;


floodedCaveTriggered::;
# Order: center (NB: +1 south of rest) --> left,right --> far left,far right
# Step 1
place:13,26,11; # center
wait:0,1;
place:14,27,11; # east
wait:0,1;
place:12,27,11; # west
wait:0,1;
place:15,28,11; # east+1
wait:0,1;
place:11,28,11; # west+1
wait:floodSpeedNormal;
# Step 2
place:13,25,11; # center
wait:0,1;
place:14,26,11; # east
wait:0,1;
place:12,26,11; # west
wait:0,1;
place:15,27,11; # east+1
wait:0,1;
place:11,27,11; # west+1
wait:floodSpeedNormal;
# Step 3 (now entering slim cavern and thus speeding up)
place:13,24,11; # center (inside slim cavern)
wait:0,1;
place:14,25,11; # east
wait:0,1;
place:12,25,11; # west
wait:0,1;
place:15,26,11; # east+1
wait:0,1;
place:11,26,11; # west+1
# Flow until fork (if present)
wait:floodSpeedFast;
place:15,25,11; # east+1
wait:0,1;
place:11,25,11; # west+1
wait:0,1;
place:13,24,11; # center
wait:floodSpeedFast;
place:13,23,11;
wait:floodSpeedFast;
place:13,22,11;
wait:floodSpeedFast;
place:13,21,11;
wait:floodSpeedFast;
place:13,20,11;
wait:floodSpeedFast;
place:13,19,11;
# Possible fork
wait:0,1;
((floodedCaveForkExcavationStarted==true))floodFork;
wait:0,1;
((caveForkBypassEnabled!=true))floodTowardsBase;

discoverFloodedCave::;
wait:0.1;
drill:13,24;
msg:floodedCaveTriggeredMsg;
floodedCaveTriggered;

enableFloodForkBypass::;
caveForkBypassEnabled=true;
forkCliffExcavated=true;
msg:caveForkBypassEnabledMsg;

weakenedWallPathEnabled::;
place:7,16,11;
weakenedWallAdjacentToFork=true;
msg:weakenedWallAdjacentToForkMsg;
((forkCliffFlooded==true))wait:15;
((forkCliffFlooded==true))weakenedWallAdjacentToForkTornDown;

superTeleportBuilt::;
msg:superTeleportBuiltMsg;

arrow exitObjectiveArrow=green

tunnelTransportSpawned::;
msg:ttSpawnedMsg;
showarrow:1,1,exitObjectiveArrow;

rapidRiderDropsIntoWaterfall::;
msg:rapidRiderDropsIntoWaterfallMsg;
lastvehicle.

excavateForkViaBaseRiver::;
place:7,17,11;
drill:7,18;
wait:floodSpeedFast;
place:7,18,11;
wait:floodSpeedFast;
place:7,19,11;
place:8,19,11;
forkBypassFlooded=true;

winLevel::;
